OBJECTID,PLAN_NO,BHC_TYPE,BHC_VALUE,SHAPE_Leng,Shape__Area,Shape__Length
5687,S/KTN/2,BHCS,1,408.410095831,10407.908203125,442.909058322962
5688,S/KTN/2,BHCS,1,713.39393572,28860.8671875,774.282062830242
5689,S/KTN/2,BHCS,3,392.027391975,10889.341796875,425.271512812824
5690,S/KTN/2,BHCS,3,745.71429047,35335.98046875,809.780320594858
5691,S/KTN/2,BHCS,8,454.937531393,9006.49609375,493.626863784528
5692,S/KTN/2,BHCS,5,651.78171883,28639.1640625,706.856773866085
5693,S/KTN/2,BHCB,40,521.504989355,9801.98046875,565.329421056638
5694,S/KTN/2,BHCS,8,330.543649224,6755.0234375,358.741950601406
5695,S/KTN/2,BHCB,40,721.8201993,21344.326171875,783.877714253664
5696,S/KTN/2,BHCB,135,1162.36367838,63429.787109375,1260.98357550947
5697,S/KTN/2,BHCS,8,992.19942447,24978.3046875,1075.77844280895
5698,S/KTN/2,BHCB,20,130.00114971,882.912109375,140.843736615884
5699,S/KTN/2,BHCB,75,672.858357538,28483.931640625,729.474015539988
5700,S/KTN/2,BHCB,90,395.307293781,8288.828125,428.851891798336
5701,S/KTN/2,BHCS,3,313.639267416,3628.3984375,340.438312183909
5702,S/KTN/2,BHCB,55,521.738385108,12811.826171875,565.806018294563
5703,S/KTN/2,BHCB,60,588.837810593,22108.626953125,638.999219533942
5704,S/KTN/2,BHCB,55,658.868764804,27353.86328125,714.531658095883
5705,S/KTN/2,BHCB,40,376.97436886,7811.52734375,409.114932506567
5706,S/KTN/2,BHCB,85,648.177310785,22724.578125,703.482765658231
5707,S/KTN/2,BHCB,95,346.685220725,6378.234375,376.443344856805
5708,S/KTN/2,BHCS,8,736.046919161,30738.0078125,798.164497547447
5709,S/KTN/2,BHCB,110,603.423648479,21000.08203125,654.876718749597
5710,S/KTN/2,BHCS,1,408.386564892,11408.8515625,443.241151183942
5711,S/KTN/2,BHCS,4,1219.89292395,63373.583984375,1323.48043697878
5712,S/KTN/2,BHCS,1,415.520806378,9389.044921875,450.998112546337
5713,S/KTN/2,BHCB,120,397.92807158,11153.30078125,431.970917207526
5714,S/KTN/2,NBA,NBA,308.942998092,3129.068359375,334.56684260914
5715,S/KTN/2,NBA,NBA,81.0215791312,281.5703125,87.8367921903115
5716,S/KTN/2,NBA,NBA,166.997142781,857.6015625,180.998829469803
5717,S/KTN/2,NBA,NBA,479.769438528,6886.828125,519.857246220693
5718,S/KTN/2,NBA,NBA,217.3046268,2810.869140625,235.689188603915
5719,S/KTN/2,NBA,NBA,426.526622872,2527.134765625,462.772461087987
5720,S/KTN/2,NBA,NBA,362.324535544,1230.30078125,393.196389041068
5721,S/KTN/2,NBA,NBA,416.882454311,2293.224609375,452.119156998349
5722,S/KTN/2,NBA,NBA,295.59576606,1628.5390625,319.934096932103
5723,S/KTN/2,NBA,NBA,400.822886591,2236.41015625,433.842626010548
5724,S/KTN/2,NBA,NBA,467.631319899,3939.029296875,507.850658766988
5725,S/KTN/2,NBA,NBA,297.879259424,1491.294921875,322.436974080218
5726,S/FSS/25,BHCB,125,508.155664479,9623.728515625,551.032529063947
5727,S/FSS/25,BHCB,110,626.068094072,14558.1484375,679.073012504694
5728,S/FSS/25,BHCB,140,937.722363259,47295.087890625,1016.98397732783
5729,S/FSS/25,BHCB,100,365.175881148,6491.51171875,396.155605191775
5730,S/FSS/25,BHCB,128,364.717147266,4174.029296875,396.203364401727
5731,S/FSS/25,BHCB,130,607.297202898,18283.208984375,658.608739047163
5732,S/FSS/25,BHCB,130,498.81991722,16323.04296875,541.325436792762
5733,S/FSS/25,BHCB,130,512.329593973,16102.919921875,555.810184046456
5734,S/FSS/25,BHCB,170,1336.25925546,74786.9609375,1449.66690061607
5735,S/FSS/25,BHCB,135,379.239101453,10297.955078125,411.403124629732
5736,S/FSS/25,BHCB,145,496.664765474,8683.40234375,538.703020631755
5737,S/FSS/25,BHCB,130,820.72263986,33508.802734375,889.675637897732
5738,S/FSS/25,BHCB,160,643.871575934,23024.345703125,698.419823375865
5739,S/FSS/25,BHCB,140,386.35964139,5093.455078125,418.902721099587
5740,S/FSS/25,BHCB,75,1300.79356722,49671.3984375,1411.07659361488
5741,S/FSS/25,BHCB,75,1026.89204142,36651.263671875,1113.88641857924
5742,S/FLN/2,BHCS,7,959.084778628,61031.33984375,1039.99944580004
5743,S/FLN/2,BHCS,10,309.592701677,5283.33984375,336.203223938681
5744,S/FLN/2,BHCS,5,514.137308267,15156.11328125,558.645334875116
5745,S/FLN/2,BHCB,110,412.334611741,10418.091796875,446.926871572084
5746,S/FLN/2,BHCS,8,99.1635291304,488.81640625,107.691780290939
5747,S/FLN/2,BHCB,15,125.668280379,1110.296875,136.350357183876
5748,S/FLN/2,BHCS,8,505.450983848,17388.189453125,547.980555681975
5749,S/FLN/2,BHCB,125,456.162506543,12539.458984375,495.445302067543
5750,S/FLN/2,BHCB,105,479.099582729,13200.341796875,520.144901589391
5751,S/FLN/2,BHCS,5,465.7616887,14196.70703125,505.379373458351
5752,S/FLN/2,BHCB,15,131.105867667,1115.498046875,142.223009832629
5753,S/FLN/2,BHCB,25,189.549285508,2539.234375,205.583710951628
5754,S/FLN/2,BHCS,5,240.000841534,4219.810546875,260.465887852942
5755,S/FLN/2,BHCB,125,475.35702405,15102.537109375,516.036376700209
5756,S/FLN/2,BHCB,105,429.565157584,10541.13671875,466.693027282212
5757,S/FLN/2,BHCB,75,442.637391221,11721.58203125,479.921115217907
5758,S/FLN/2,BHCB,90,422.542678337,10332.75,458.050951776235
5759,S/FLN/2,BHCB,75,369.045597786,7636.017578125,400.043152041602
5760,S/FLN/2,BHCB,90,493.054378174,14252.021484375,534.959784401139
5761,S/FLN/2,BHCB,90,387.956459314,9881.994140625,421.105364007526
5762,S/FLN/2,BHCB,75,401.880091861,10215.77734375,436.477676509521
5763,S/FLN/2,BHCB,75,415.93806423,10325.859375,451.119725900831
5764,S/FLN/2,BHCB,15,128.217952399,1171.4921875,139.24450303488
5765,S/FLN/2,BHCB,110,393.378639464,11913.203125,426.861802146326
5766,S/FLN/2,BHCB,15,87.3357271716,572.884765625,94.7577223000731
5767,S/FLN/2,BHCB,110,608.894593262,19083.517578125,660.38202792198
5768,S/FLN/2,BHCB,105,492.270831684,17970.064453125,533.8743968209
5769,S/FLN/2,BHCB,120,437.933382875,14158.421875,475.069985991837
5770,S/FLN/2,BHCB,120,437.983834856,13573.59375,475.190646073037
5771,S/FLN/2,BHCB,120,445.183613188,14091.185546875,483.300017687618
5772,S/FLN/2,BHCS,8,632.983586242,19473.41015625,686.920503360905
5773,S/FLN/2,BHCS,10,349.995597875,7893.630859375,379.886230874274
5774,S/FLN/2,BHCB,110,309.141542103,6635.142578125,335.535576528165
5775,S/FLN/2,BHCB,20,445.530095307,6640.12890625,483.504135948573
5776,S/FLN/2,BHCS,8,503.998576361,16503.89453125,546.408002085642
5777,S/FLN/2,BHCB,75,678.631910648,21858.83984375,736.232177927349
5778,S/FLN/2,BHCB,90,425.206386673,11708.7109375,461.678363740253
5779,S/FLN/2,BHCB,110,346.955924935,8292.77734375,376.409629179958
5780,S/FLN/2,BHCB,110,400.465988683,11966.228515625,434.343710779181
5781,S/FLN/2,BHCS,3,448.069632024,7105.375,486.161298468541
5782,S/FLN/2,BHCB,75,412.69169867,11892.189453125,447.499507298434
5783,S/FLN/2,BHCB,60,333.332143879,7467.939453125,361.768389849864
5784,S/FLN/2,BHCS,8,493.348031216,14536.330078125,535.327604434927
5785,S/FLN/2,BHCS,1,260.156038936,4634.6328125,282.200487195523
5786,S/FLN/2,BHCB,30,685.704350457,26063.15234375,744.386812039102
5787,S/FLN/2,BHCB,115,327.897388584,7604.470703125,355.93737749035
5788,S/FLN/2,BHCB,115,312.360036659,7035.84765625,339.024373313353
5789,S/FLN/2,BHCB,75,585.259468105,20094.94140625,634.32475146311
5790,S/FLN/2,BHCB,80,388.260852064,10328.99609375,421.293898120549
5791,S/FLN/2,BHCB,55,483.900148199,14637.107421875,524.746980022094
5792,S/FLN/2,BHCB,30,1369.45983075,42102.646484375,1485.92248260746
5793,S/FLN/2,BHCS,7,551.121254633,20059.3828125,597.321598962774
5794,S/FLN/2,BHCS,7,490.573064291,16588.97265625,531.888294344404
5795,S/FLN/2,NBA,NBA,227.222043534,2322.8828125,246.581396458519
5796,S/FLN/2,NBA,NBA,204.093373126,2266.037109375,221.573575627733
5797,S/FLN/2,NBA,NBA,402.99654991,4566.15625,437.881200972688
5798,S/FLN/2,NBA,NBA,127.730295836,607.044921875,138.306615798917
5799,S/FLN/2,NBA,NBA,148.774858128,1158.22265625,161.217879037364
5800,S/FLN/2,NBA,NBA,293.524780544,4268.0234375,318.642930292595
5801,S/FLN/2,NBA,NBA,326.140441811,2755.841796875,354.679729874025
5802,S/FLN/2,NBA,NBA,134.450456521,998.501953125,145.869681828413
5803,S/FLN/2,NBA,NBA,219.137152457,532.912109375,237.326761145372
5804,S/FLN/2,NBA,NBA,230.439989891,560.833984375,249.549188649522
5805,S/FLN/2,NBA,NBA,247.771233568,2575.017578125,269.31605353306
5806,S/TP/30,BHCS,10,1011.01498474,75480.888671875,1096.29001097814
5807,S/TP/30,BHCS,1,290.472895182,5610.966796875,314.770796251455
5808,S/TP/30,BHCB,40,993.270307636,50287.958984375,1076.58004212218
5809,S/TP/30,BHCB,40,719.19578163,34122.15625,780.76102460397
5810,S/TP/30,BHCS,4,557.32830179,8313.099609375,603.539856647444
5811,S/TP/30,BHCS,8,576.177987697,16818.5,624.620066963266
5812,S/TP/30,BHCB,110,1245.81465469,65528.8671875,1350.63385544949
5813,S/TP/30,BHCS,8,342.491318219,7338.212890625,371.145800897751
5814,S/TP/30,BHCS,8,252.98092425,4167.919921875,274.231551004251
5815,S/TP/30,BHCS,1,125.116729925,1131.9765625,135.71298710772
5816,S/TP/30,BHCB,80,727.414980217,16140.06640625,788.414368402171
5817,S/TP/30,BHCB,80,568.683271897,23341.455078125,616.858874518824
5818,S/TP/30,BHCB,80,302.357063073,6665.73828125,328.131912486721
5819,S/TP/30,BHCB,96,2026.15816091,147121.154296875,2197.34844958452
5820,S/TP/30,BHCB,110,555.829287975,21953.322265625,603.129624644797
5821,S/TP/30,BHCB,110,1369.49908382,64551.60546875,1485.29733997917
5822,S/TP/30,BHCS,8,267.603977984,4515.923828125,290.112692715831
5823,S/TP/30,NBA,NBA,113.26351843,650.4765625,122.642978306538
5824,S/TP/30,NBA,NBA,342.514190999,2634.029296875,370.531070919445
5825,S/TP/30,NBA,NBA,598.964936576,6217.841796875,647.98742801739
5826,S/TP/30,BHCB,50,948.524852905,44772.37109375,1028.65286016224
5827,S/TP/30,BHCS,2,1085.18018897,77900.212890625,1177.50731183551
5828,S/TP/30,BHCS,1,539.84038775,4532.6640625,585.360508996199
5829,S/TP/30,BHCS,1,208.493533401,1737.55078125,226.190336557827
5830,S/TP/30,BHCB,110,1480.62449278,69689.181640625,1605.07457114517
5831,S/TP/30,BHCB,70,616.693228824,21096.138671875,669.928173559437
5832,S/TP/30,BHCB,75,581.78415068,21155.2578125,630.299684802439
5833,S/TP/30,BHCS,8,918.465384982,58617.00390625,995.740966794701
5834,S/TP/30,BHCS,5,91.448639449,653.853515625,99.1967111653807
5835,S/TP/30,BHCB,55,522.70895196,9594.046875,566.517451910662
5836,S/TP/30,BHCB,55,263.284634784,4295.623046875,285.350565321853
5837,S/TP/30,BHCB,55,260.711636505,4293.34375,282.581021086332
5838,S/TP/30,BHCB,55,387.685387858,6446.953125,421.277659299013
5839,S/TP/30,BHCS,2,90.074828973,403.2265625,97.8083264591452
5840,S/TP/30,BHCS,4,107.616153584,855.830078125,116.697587857088
5841,S/TP/30,BHCS,2,145.466990472,1164.734375,157.838742673501
5842,S/TP/30,BHCB,55,116.226523436,696.525390625,126.159267144569
5843,S/TP/30,BHCS,6,100.95283683,463.822265625,109.561961692728
5844,S/TP/30,BHCS,1,1277.32863733,38844.720703125,1384.84696735984
5845,S/TP/30,BHCS,2,675.022199999,13681.26171875,732.163206295857
5846,S/TP/30,BHCB,47,2459.13712416,143380.5078125,2665.5115319706
5847,S/TP/30,BHCN, ,3541.31283661,649991.291015625,3843.14446593837
5848,S/TP/30,BHCS,4,94.1633965557,569.146484375,102.177324181217
5849,S/TP/30,BHCB,55,126.984785476,1154.501953125,137.733854744625
5850,S/TP/30,BHCS,3,126.027865381,733.333984375,136.751305482094
5851,S/TP/30,BHCB,40,2965.12569995,257221.837890625,3214.65542257823
5852,S/TP/30,BHCS,9,470.836923779,15535.17578125,510.643264677744
5853,S/TP/30,BHCS,9,450.604021407,13800.482421875,488.635894872436
5854,S/TP/30,BHCS,8,267.535633307,4336.392578125,289.9091843793
5855,S/TP/30,BHCS,8,389.941886817,10370.693359375,422.750706041342
5856,S/TP/30,BHCB,65,1020.24387273,26304.95703125,1106.92287789546
5857,S/TP/30,BHCB,55,773.922013272,16518.078125,841.130316049333
5858,S/TP/30,BHCB,110,908.320399869,26843.138671875,984.799925129066
5859,S/TP/30,BHCB,135,851.884252072,45564.8046875,923.144483353891
5860,S/TP/30,BHCS,1,2952.63304246,62854.25,3203.0573726511
5861,S/TP/30,BHCS,6,402.045981479,7508.453125,435.91866202269
5862,S/TP/30,BHCS,1,178.951378703,1361.703125,193.851760235704
5863,S/TP/30,BHCB,70,851.267740119,27436.302734375,922.674153835715
5864,S/TP/30,BHCS,3,416.651047312,11789.244140625,452.304084189667
5865,S/TP/30,BHCS,8,616.305445963,27761.46875,667.962839428743
5866,S/TP/30,BHCS,4,220.544809617,3025.8671875,239.289020266651
5867,S/TP/30,BHCS,11,658.009183171,16718.521484375,713.113665794509
5868,S/TP/30,BHCS,2,307.700119241,6996.859375,333.7070226669
5869,S/TP/30,BHCS,2,183.331093988,2181.283203125,198.639569442042
5870,S/TP/30,BHCS,9,195.922399485,1770.84765625,212.642034487535
5871,S/TP/30,BHCS,1,516.644348837,8846.810546875,560.39314199586
5872,S/TP/30,BHCS,6,618.950965148,23892.294921875,671.579086680078
5873,S/TP/30,BHCS,1,496.485782821,8968.81640625,537.267896502917
5874,S/TP/30,BHCS,2,1219.14131268,36797.53125,1319.81615093107
5875,S/TP/30,BHCS,8,485.534370535,13724.529296875,526.444633040784
5876,S/TP/30,BHCS,8,345.973536343,7305.98828125,375.630757996747
5877,S/TP/30,BHCS,2,359.87665409,7664.443359375,390.644886227209
5878,S/TP/30,BHCS,1,3827.93746999,81087.8515625,4144.53673051006
5879,S/TP/30,BHCN, ,163.942803657,1509.6328125,177.862313294418
5880,S/TP/30,BHCN, ,232.760209927,3458.94921875,252.260205390894
5881,S/TP/30,BHCS,1,339.603820107,7685.62109375,368.272993624398
5882,S/TP/30,BHCS,9,356.240069661,6188.50390625,386.117625307327
5883,S/TP/30,BHCS,19,265.715147379,4093.421875,288.247884356799
5884,S/TP/30,BHCS,26,262.37790396,4143.84765625,285.002962312694
5885,S/TP/30,BHCN, ,32.3083227173,76.48828125,35.0450941881254
5886,S/TP/30,BHCS,17,196.697167296,2777.890625,213.331759469784
5887,S/TP/30,BHCS,28,265.571946981,4063.91015625,288.249141604976
5888,S/TP/30,BHCS,23,263.084080912,3988.232421875,285.524641358216
5889,S/TP/30,BHCS,2,284.620551051,4633.390625,308.338391725521
5890,S/TP/30,BHCS,2,720.719528478,19944.083984375,781.519124822836
5891,S/TP/30,BHCS,4,216.684737154,3080.59375,235.123820760299
5892,S/TP/30,BHCS,4,208.769518693,3068.908203125,226.137899684612
5893,S/TP/30,BHCS,1,281.095084553,5457.931640625,304.951947471179
5894,S/TP/30,BHCS,2,180.888412008,2092.009765625,196.210235018804
5895,S/TP/30,BHCB,110,1969.23732411,120866.142578125,2136.5090405692
5896,S/TP/30,BHCS,8,244.315846896,4221.71484375,264.918802489033
5897,S/TP/30,BHCS,8,497.415212408,14376.62109375,539.782844960833
5898,S/TP/30,BHCS,8,265.746926245,5033.623046875,288.199164538429
5899,S/TP/30,BHCN, ,577.447975609,17623.595703125,626.473567283224
5900,S/TP/30,BHCS,5,996.977595169,48664.853515625,1080.2432981943
5901,S/TP/30,BHCS,8,390.846260469,10224.9375,423.540741528466
5902,S/TP/30,BHCS,6,203.925173035,2136.240234375,221.311278626662
5903,S/TP/30,BHCS,1,681.372186837,8582.17578125,739.336310342979
5904,S/TP/30,BHCS,8,824.182826914,30815.919921875,893.783737769406
5905,S/TP/30,BHCS,2,180.540789974,1853.361328125,195.663934575648
5906,S/TP/30,BHCS,1,333.384322901,8396.673828125,361.477117219259
5907,S/TP/30,BHCS,4,480.561125328,18020.33984375,521.586690888332
5908,S/TP/30,BHCS,1,347.100161478,7691.779296875,376.488206456637
5909,S/TP/30,BHCB,80,605.540673394,12953.712890625,656.946932845042
5910,S/TP/30,BHCB,100,576.202917361,19659.625,624.408538112854
5911,S/TP/30,BHCS,7,1148.10684955,69616.984375,1245.85279486263
5912,S/TP/30,BHCS,2,218.888514809,3252.75,237.201196847392
5913,S/TP/30,BHCS,12,611.844907105,17889.2734375,663.570607579648
5914,S/TP/30,BHCS,1,3893.7421285,73148.787109375,4221.91985199938
5915,S/TP/30,BHCB,140,616.828443374,20317.8046875,669.030050389169
5916,S/TP/30,BHCB,110,900.644960273,33349.82421875,976.527481442084
5917,S/TP/30,BHCB,110,598.659229991,23979.03125,648.809558327183
5918,S/TP/30,BHCS,7,177.787983292,2297.140625,192.882661313032
5919,S/TP/30,BHCB,60,365.453353156,8736.587890625,396.216871249588
5920,S/TP/30,BHCB,60,345.620108649,8063.857421875,374.650605143064
5921,S/TP/30,BHCS,8,338.464451143,7627.28515625,367.229432978265
5922,S/TP/30,BHCB,110,612.08651217,23177.45703125,664.587250345989
5923,S/TP/30,BHCS,8,335.750002068,8062.42578125,363.938710390115
5924,S/TP/30,BHCS,8,612.350323398,11969.6484375,664.653686279792
5925,S/TP/30,BHCS,2,508.717949958,19085.154296875,551.457309721256
5926,S/TP/30,BHCB,80,274.074933602,6050.71484375,297.272364445305
5927,S/TP/30,BHCN, ,3639.25697777,215149.783203125,3948.17828231713
5928,S/TP/30,BHCS,2,368.524988518,7866.8125,399.465776848529
5929,S/TP/30,BHCS,4,354.040441911,8218.201171875,383.692989521431
5930,S/TP/30,BHCB,75,456.011885523,14523.716796875,494.909661910419
5931,S/TP/30,BHCB,49,328.512240564,7771.869140625,356.241141543874
5932,S/TP/30,BHCB,100,317.104680966,7292.0859375,344.046596168631
5933,S/TP/30,BHCB,105,363.368210812,9184.55859375,393.888192338987
5934,S/TP/30,BHCB,80,318.040104738,6976.52734375,344.877084843856
5935,S/TP/30,BHCS,3,238.132250253,3520.78125,258.065168926201
5936,S/TP/30,BHCB,65,212.773417606,3382.056640625,230.763916260058
5937,S/TP/30,BHCB,80,369.815136628,9127.41015625,400.811590663707
5938,S/TP/30,BHCB,55,560.304045863,7454.486328125,607.904090262495
5939,S/TP/30,BHCB,55,504.682927552,6520.0859375,546.922414462689
5940,S/TP/30,BHCB,55,532.643400618,6688.7578125,577.667913513194
5941,S/TP/30,BHCB,55,546.066984898,7186.494140625,592.102333216832
5942,S/TP/30,BHCB,60,364.25661002,7777.638671875,394.67400254909
5943,S/TP/30,BHCS,8,321.251742205,6631.66015625,348.403196900738
5944,S/TP/30,BHCS,3,268.495731381,3699.037109375,291.192332824265
5945,S/TP/30,BHCS,8,425.743112852,11875.158203125,461.942578525572
5946,S/TP/30,BHCB,110,1674.61679224,92406.814453125,1815.7341214329
5947,S/TP/30,BHCS,8,210.067580021,3232.9609375,227.737332219854
5948,S/TP/30,BHCS,7,286.041101665,6147.06640625,310.359624488295
5949,S/TP/30,BHCS,3,248.676783856,4539.458984375,269.428995271476
5950,S/TP/30,BHCS,2,396.929627974,8557.921875,429.882852688929
5951,S/TP/30,BHCS,2,95.5402410342,684.185546875,103.577894302761
5952,S/TP/30,BHCB,35,107.668798577,788.751953125,116.666767939837
5953,S/TP/30,BHCS,1,235.452951159,2830.091796875,255.529812365463
5954,S/TP/30,BHCS,4,277.545023192,4050.435546875,300.756904026821
5955,S/TP/30,BHCS,2,209.314419985,2435.234375,227.172698577078
5956,S/TP/30,BHCS,1,394.408006139,6216.771484375,426.935867577407
5957,S/TP/30,BHCS,10,567.643568947,23928.478515625,615.849973802905
5958,S/TP/30,BHCS,8,411.469440189,9584.953125,446.544593021759
5959,S/TP/30,BHCS,4,673.453902722,24688.791015625,729.681332594967
5960,S/TP/30,BHCS,1,278.142900817,4569.23046875,301.744005255625
5961,S/TP/30,BHCS,5,554.39974991,16971.47265625,601.439819389216
5962,S/TP/30,BHCS,1,712.948292042,34150.412109375,772.822073429512
5963,S/TP/30,BHCB,40,629.545471209,25746.99609375,683.468718972216
5964,S/TP/30,BHCS,4,371.158853524,9219.1015625,402.235028813188
5965,S/TP/30,BHCS,3,1686.95826766,165408.880859375,1829.28303691566
5966,S/TP/30,BHCB,40,1666.0698319,66839.302734375,1806.31904252152
5967,S/TP/30,BHCB,40,659.493405284,31011.115234375,714.906573280611
5968,S/TP/30,BHCB,40,973.332058109,68691.4296875,1056.32984215019
5969,S/TP/30,BHCS,3,203.331124947,2661.3984375,220.621527027663
5970,S/TP/30,BHCS,6,288.675739032,6444.77734375,313.173549715253
5971,S/TP/30,BHCS,2,301.989334602,5202.546875,327.706464065254
5972,S/TP/30,BHCS,8,252.341664893,4101.951171875,273.594177556706
5973,S/TP/30,BHCS,8,291.133498981,6309.5703125,315.838181488203
5974,S/TP/30,BHCS,3,132.921794679,1299.408203125,144.166798778295
5975,S/TP/30,BHCS,2,431.580381586,10714.33203125,467.623040789916
5976,S/TP/30,BHCS,6,404.716638863,5140.419921875,439.147031619255
5977,S/TP/30,BHCS,3,1230.38088553,57766.650390625,1333.37095461601
5978,S/TP/30,BHCS,8,1133.09734557,78438.50390625,1230.37440349173
5979,S/TP/30,BHCB,40,1074.86504498,55504.36328125,1167.83780088345
5980,S/TP/30,BHCB,40,2023.21360115,97574.939453125,2192.68806892574
5981,S/TP/30,BHCB,40,837.072665366,51206.94921875,908.528151757222
5982,S/TP/30,BHCB,40,919.503705039,45409.388671875,995.766644287218
5983,S/TP/30,BHCB,40,1251.43353215,70590.212890625,1354.82738051246
5984,S/TP/30,BHCB,55,268.546069813,3305.427734375,291.03399505988
5985,S/TP/30,BHCB,80,352.644946962,6470.4296875,382.657071064613
5986,S/TP/30,BHCB,55,297.104523773,5188.27734375,322.609444805585
5987,S/TP/30,BHCB,55,296.23722603,5412.560546875,321.396640314454
5988,S/TP/30,BHCS,1,305.044935709,5087.3828125,330.597571797566
5989,S/TP/30,BHCB,55,178.947152607,2105.0234375,194.117509018382
5990,S/TP/30,BHCS,1,39.0951375605,105.435546875,42.3821773058898
5991,S/TP/30,BHCS,2,295.15020087,3937.6484375,319.845699056044
5992,S/TP/30,BHCS,3,191.24349269,2324.72265625,207.430918583344
5993,S/TP/30,BHCS,4,1027.40255472,27817.16015625,1113.9616284097
5994,S/TP/30,BHCS,1,603.415813981,17161.283203125,654.061003434826
5995,S/TP/30,BHCB,110,549.421194524,18801.796875,595.666369336705
5996,S/TP/30,BHCS,2,559.541379164,19729.984375,606.245407439511
5997,S/TP/30,BHCB,70,849.28400981,40807.859375,919.947951981347
5998,S/TP/30,BHCB,110,416.436254966,10731.923828125,451.249932031851
5999,S/TP/30,BHCS,1,373.904742082,3805.3125,404.599450407668
